"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",25,"AZE","Azerbaijan","27.4638990567911",2021,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",25,"AZE","Azerbaijan","35.0565286524521",2022,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",25,"AZE","Azerbaijan","46.5512347431167",2023,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",25,"AZE","Azerbaijan","45.4266405182271",2024,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",27,"BRA","Brazil","3.18414704767099",2012,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",27,"BRA","Brazil","3.71220409702558",2015,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",27,"BRA","Brazil","6.42331834395748",2016,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",27,"BRA","Brazil","9.10751080265949",2017,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",27,"BRA","Brazil","16.0914121374141",2018,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",27,"BRA","Brazil","22.5802326266711",2019,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",27,"BRA","Brazil","30.7750687969585",2020,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",27,"BRA","Brazil","37.4625543524497",2021,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",27,"BRA","Brazil","51.0034451230204",2022,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",27,"BRA","Brazil","61.6586473497947",2023,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",27,"BRA","Brazil","69.09312733618752",2024,"Consolidated value until the 4th quarter of 2024.; 3G, 4G and 5G accesses (excluding M2M). Brazil does not check whether users have accessed the Internet in the last three months.","Agência Nacional de Telecomunicaçőes","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",28,"BHS","Bahamas","33.7006600750709",2014,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",28,"BHS","Bahamas","32.3069764895859",2015,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",28,"BHS","Bahamas","49.8266034200981",2016,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",28,"BHS","Bahamas","38.3748997455744",2017,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",28,"BHS","Bahamas","139.111321235764",2022,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",28,"BHS","Bahamas","140.630082826615",2023,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",28,"BHS","Bahamas","100.786240849572",2024,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",29,"BDI","Burundi","0.511702917771883",2017,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
